Date time,indoorRH (%),outdoorRH(%)
2018-02-25T06:00:00Z,42.88 ,96.58867
2018-02-25T06:30:00Z,43.21 ,95.89433
2018-02-25T07:00:00Z,43.58 ,95.517
2018-02-25T07:30:00Z,44.11 ,97.2169952
2018-02-25T08:00:00Z,44.30 ,98.50567
2018-02-25T08:30:00Z,44.50 ,99.2113342
2018-02-25T09:00:00Z,44.73 ,99.40567
2018-02-25T09:30:00Z,44.98 ,99.5
2018-02-25T10:00:00Z,45.21 ,99.2
2018-02-25T10:30:00Z,45.51 ,98.2056656
2018-02-25T11:00:00Z,45.90 ,97.7886658
2018-02-25T11:30:00Z,46.25 ,96.7886658
2018-02-25T12:00:00Z,46.53 ,93.67733
2018-02-25T12:30:00Z,46.78 ,93.17166
2018-02-25T13:00:00Z,45.89 ,91.371666
2018-02-25T13:30:00Z,46.05 ,90.69433
2018-02-25T14:00:00Z,46.22 ,89.5
2018-02-25T14:30:00Z,46.19 ,88.50567
2018-02-25T15:00:00Z,46.03 ,87.89433
2018-02-25T15:30:00Z,46.51 ,87.49433
2018-02-25T16:00:00Z,45.70 ,87.32267
2018-02-25T16:30:00Z,45.42 ,92.41866
2018-02-25T17:00:00Z,46.71 ,71.464
2018-02-25T17:30:00Z,45.44 ,56.432
2018-02-25T18:00:00Z,44.14 ,52.551
2018-02-25T18:30:00Z,43.25 ,51.2886658
2018-02-25T19:00:00Z,41.86 ,51.4056664
2018-02-25T19:30:00Z,36.94 ,52.2263336
2018-02-25T20:00:00Z,37.90 ,48.1773338
2018-02-25T20:30:00Z,38.33 ,49.86233
2018-02-25T21:00:00Z,38.57 ,44.1113319
2018-02-25T21:30:00Z,38.63 ,49.45667
2018-02-25T22:00:00Z,38.66 ,51.7943344
2018-02-25T22:30:00Z,38.73 ,50.6113319
2018-02-25T23:00:00Z,38.81 ,49.3886681
2018-02-25T23:30:00Z,38.71 ,50.12833
2018-02-26T00:00:00Z,38.66 ,51.6113319
2018-02-26T00:30:00Z,38.68 ,52.8169975
2018-02-26T01:00:00Z,38.71 ,55.7226677
2018-02-26T01:30:00Z,38.73 ,56.4283333
2018-02-26T02:00:00Z,38.66 ,57.3056679
2018-02-26T02:30:00Z,38.51 ,59.3113327
2018-02-26T03:00:00Z,38.54 ,61.417
2018-02-26T03:30:00Z,38.61 ,63.634
2018-02-26T04:00:00Z,38.59 ,65.32267
2018-02-26T04:30:00Z,38.64 ,67.69433
2018-02-26T05:00:00Z,38.66 ,68.19433
2018-02-26T05:30:00Z,38.53 ,68.817
2018-02-26T06:00:00Z,38.66 ,68.2773361
2018-02-26T06:30:00Z,38.91 ,67.91133
2018-02-26T07:00:00Z,38.74 ,69.483
2018-02-26T07:30:00Z,38.64 ,70.31133
2018-02-26T08:00:00Z,38.51 ,72.41133
2018-02-26T08:30:00Z,38.36 ,72.883
2018-02-26T09:00:00Z,38.14 ,71.2943344
2018-02-26T09:30:00Z,37.88 ,71.2830048
2018-02-26T10:00:00Z,37.78 ,69.9
2018-02-26T10:30:00Z,37.73 ,70.6226654
2018-02-26T11:00:00Z,37.63 ,71.2
2018-02-26T11:30:00Z,37.45 ,71.30567
2018-02-26T12:00:00Z,37.33 ,71.7943344
2018-02-26T12:30:00Z,37.20 ,73.02267
2018-02-26T13:00:00Z,35.98 ,73.8886642
2018-02-26T13:30:00Z,34.28 ,73.666
2018-02-26T14:00:00Z,33.09 ,71.917
2018-02-26T14:30:00Z,32.16 ,70.2226639
2018-02-26T15:00:00Z,31.50 ,67.60366
2018-02-26T15:30:00Z,31.13 ,66.732
2018-02-26T16:00:00Z,30.91 ,60.615
2018-02-26T16:30:00Z,30.39 ,53.6830025
2018-02-26T17:00:00Z,30.09 ,50.42267
2018-02-26T17:30:00Z,30.16 ,51.2736664
2018-02-26T18:00:00Z,30.05 ,50
2018-02-26T18:30:00Z,29.86 ,45.2376671
2018-02-26T19:00:00Z,29.82 ,42.32833
2018-02-26T19:30:00Z,29.70 ,40.4206657
2018-02-26T20:00:00Z,29.45 ,38.2433319
2018-02-26T20:30:00Z,29.23 ,35.966
2018-02-26T21:00:00Z,28.99 ,34.217
2018-02-26T21:30:00Z,28.66 ,31.9
2018-02-26T22:00:00Z,28.47 ,31.483
2018-02-26T22:30:00Z,28.29 ,30.483
2018-02-26T23:00:00Z,28.44 ,30.083
2018-02-26T23:30:00Z,28.65 ,31.5943336
2018-02-27T00:00:00Z,28.81 ,32.5
2018-02-27T00:30:00Z,28.53 ,34.2226677
2018-02-27T01:00:00Z,28.22 ,35.6056671
2018-02-27T01:30:00Z,28.08 ,36.2
2018-02-27T02:00:00Z,28.16 ,36.8396645
2018-02-27T02:30:00Z,28.30 ,38.8113327
2018-02-27T03:00:00Z,28.45 ,40.5113335
2018-02-27T03:30:00Z,28.56 ,41.5113335
2018-02-27T04:00:00Z,28.69 ,42.8226662
2018-02-27T04:30:00Z,28.80 ,44.6886673
2018-02-27T05:00:00Z,28.91 ,46.62833
2018-02-27T05:30:00Z,29.05 ,52.79067
2018-02-27T06:00:00Z,29.29 ,61.8113327
2018-02-27T06:30:00Z,29.44 ,63.717
2018-02-27T07:00:00Z,29.61 ,64.7169952
2018-02-27T07:30:00Z,29.80 ,65.934
2018-02-27T08:00:00Z,29.93 ,69.73966
2018-02-27T08:30:00Z,30.04 ,72.82267
2018-02-27T09:00:00Z,30.18 ,73.883
2018-02-27T09:30:00Z,30.27 ,75.117
2018-02-27T10:00:00Z,30.43 ,78.5453339
2018-02-27T10:30:00Z,30.52 ,80.917
2018-02-27T11:00:00Z,30.69 ,81.52267
2018-02-27T11:30:00Z,30.82 ,82.7
2018-02-27T12:00:00Z,30.92 ,82.1226654
2018-02-27T12:30:00Z,30.90 ,79.97733
2018-02-27T13:00:00Z,30.32 ,79.67166
2018-02-27T13:30:00Z,29.31 ,77.25467
2018-02-27T14:00:00Z,28.26 ,71.815
2018-02-27T14:30:00Z,27.80 ,64.398
2018-02-27T15:00:00Z,27.69 ,59.3603363
2018-02-27T15:30:00Z,27.80 ,52.47167
2018-02-27T16:00:00Z,28.39 ,48.6886673
2018-02-27T16:30:00Z,28.40 ,45.366
2018-02-27T17:00:00Z,28.01 ,40.760334
2018-02-27T17:30:00Z,28.14 ,36.7943344
2018-02-27T18:00:00Z,28.05 ,33.4943352
2018-02-27T18:30:00Z,27.18 ,31.649
2018-02-27T19:00:00Z,26.86 ,30.8943329
2018-02-27T19:30:00Z,26.52 ,29.6886673
2018-02-27T20:00:00Z,26.28 ,29.1
2018-02-27T20:30:00Z,26.39 ,28.4886665
2018-02-27T21:00:00Z,26.29 ,28.2773323
2018-02-27T21:30:00Z,26.09 ,28.3
2018-02-27T22:00:00Z,25.62 ,29.194334
2018-02-27T22:30:00Z,25.54 ,29.2
2018-02-27T23:00:00Z,25.59 ,29.5283337
2018-02-27T23:30:00Z,25.72 ,30.0226669
2018-02-28T00:00:00Z,25.94 ,31.8283329
2018-02-28T00:30:00Z,26.10 ,33.534
2018-02-28T01:00:00Z,26.20 ,34.1943321
2018-02-28T01:30:00Z,26.32 ,36.17167
2018-02-28T02:00:00Z,26.45 ,36.249
2018-02-28T02:30:00Z,26.55 ,42.4736671
2018-02-28T03:00:00Z,26.76 ,46.4340019
2018-02-28T03:30:00Z,26.96 ,49.5396652
2018-02-28T04:00:00Z,27.17 ,52.3453331
2018-02-28T04:30:00Z,27.39 ,55.4433327
2018-02-28T05:00:00Z,27.43 ,58.02833
2018-02-28T05:30:00Z,27.53 ,58.332
2018-02-28T06:00:00Z,27.64 ,59.8169975
2018-02-28T06:30:00Z,27.78 ,63.583
2018-02-28T07:00:00Z,27.94 ,63.8886681
2018-02-28T07:30:00Z,28.06 ,59.2623329
2018-02-28T08:00:00Z,28.19 ,62.3509979
2018-02-28T08:30:00Z,28.27 ,63.034
2018-02-28T09:00:00Z,28.35 ,63.6396637
2018-02-28T09:30:00Z,28.47 ,65.49433
2018-02-28T10:00:00Z,28.57 ,66.55666
2018-02-28T10:30:00Z,28.70 ,64.93967
2018-02-28T11:00:00Z,28.78 ,68.834
2018-02-28T11:30:00Z,28.85 ,61.13
2018-02-28T12:00:00Z,28.88 ,53.966
2018-02-28T12:30:00Z,28.71 ,52.4340019
2018-02-28T13:00:00Z,27.97 ,53.1056671
2018-02-28T13:30:00Z,27.11 ,52.517
2018-02-28T14:00:00Z,26.76 ,51.266
2018-02-28T14:30:00Z,27.54 ,50.1490021
2018-02-28T15:00:00Z,27.60 ,49.3
2018-02-28T15:30:00Z,27.49 ,48.739666
2018-02-28T16:00:00Z,27.65 ,49.02833
2018-02-28T16:30:00Z,27.39 ,48.466
2018-02-28T17:00:00Z,27.40 ,49.1773338
2018-02-28T17:30:00Z,27.25 ,47.7773323
2018-02-28T18:00:00Z,27.34 ,47.2943344
2018-02-28T18:30:00Z,27.47 ,47.8
2018-02-28T19:00:00Z,27.79 ,46.2623329
2018-02-28T19:30:00Z,28.02 ,50.02833
2018-02-28T20:00:00Z,28.20 ,49.2113342
2018-02-28T20:30:00Z,28.39 ,50.3490028
2018-02-28T21:00:00Z,28.78 ,51.4
2018-02-28T21:30:00Z,29.07 ,51.3169975
2018-02-28T22:00:00Z,29.74 ,52.3886681
2018-02-28T22:30:00Z,31.58 ,52.8113327
2018-02-28T23:00:00Z,31.87 ,54.6169968
2018-02-28T23:30:00Z,32.57 ,55.911335
2018-03-01T00:00:00Z,31.67 ,57.7226677
2018-03-01T00:30:00Z,31.26 ,59.2283325
2018-03-01T01:00:00Z,31.03 ,60.717
2018-03-01T01:30:00Z,31.05 ,61.717
2018-03-01T02:00:00Z,31.18 ,64.617
2018-03-01T02:30:00Z,31.39 ,66.7226639
2018-03-01T03:00:00Z,31.56 ,68.7113342
2018-03-01T03:30:00Z,31.78 ,70.51133
2018-03-01T04:00:00Z,32.00 ,71.6
2018-03-01T04:30:00Z,32.25 ,71.91133
2018-03-01T05:00:00Z,32.45 ,73.7169952
2018-03-01T05:30:00Z,32.67 ,74.6113358
2018-03-01T06:00:00Z,32.95 ,75.2056656
2018-03-01T06:30:00Z,33.22 ,76.31133
2018-03-01T07:00:00Z,33.46 ,78.2056656
2018-03-01T07:30:00Z,33.70 ,78.80567
2018-03-01T08:00:00Z,33.91 ,80.7226639
2018-03-01T08:30:00Z,34.07 ,80.5
2018-03-01T09:00:00Z,34.24 ,80.817
2018-03-01T09:30:00Z,34.37 ,80.68867
2018-03-01T10:00:00Z,34.41 ,80.18867
2018-03-01T10:30:00Z,34.48 ,80.4
2018-03-01T11:00:00Z,34.39 ,81.50567
2018-03-01T11:30:00Z,34.39 ,83.117
2018-03-01T12:00:00Z,34.47 ,83.817
2018-03-01T12:30:00Z,34.64 ,84.30567
2018-03-01T13:00:00Z,34.70 ,84.2773361
2018-03-01T13:30:00Z,35.19 ,84.51133
2018-03-01T14:00:00Z,35.39 ,85.31133
2018-03-01T14:30:00Z,35.46 ,85.39433
2018-03-01T15:00:00Z,35.71 ,85.30567
2018-03-01T15:30:00Z,36.65 ,85.3
2018-03-01T16:00:00Z,37.89 ,85.50567
2018-03-01T16:30:00Z,37.52 ,87.917
2018-03-01T17:00:00Z,37.41 ,89.40567
2018-03-01T17:30:00Z,37.14 ,90.69433
2018-03-01T18:00:00Z,37.14 ,87.9716644
2018-03-01T18:30:00Z,37.52 ,87.3
2018-03-01T19:00:00Z,37.49 ,87.817
2018-03-01T19:30:00Z,37.76 ,90.0283356
2018-03-01T20:00:00Z,38.93 ,93.72833
2018-03-01T20:30:00Z,38.93 ,96.01133
2018-03-01T21:00:00Z,38.97 ,97.2
2018-03-01T21:30:00Z,39.13 ,97.7056656
2018-03-01T22:00:00Z,39.66 ,98.10567
2018-03-01T22:30:00Z,39.37 ,98.49433
2018-03-01T23:00:00Z,39.22 ,98.7
2018-03-01T23:30:00Z,40.55 ,98.8
2018-03-02T00:00:00Z,40.35 ,98.883
2018-03-02T00:30:00Z,40.80 ,98.483
2018-03-02T01:00:00Z,40.84 ,96.7773361
2018-03-02T01:30:00Z,40.61 ,93.53767
2018-03-02T02:00:00Z,40.01 ,84.34334
2018-03-02T02:30:00Z,39.09 ,84.24533
2018-03-02T03:00:00Z,39.29 ,88.968
2018-03-02T03:30:00Z,39.33 ,90.0396652
2018-03-02T04:00:00Z,38.52 ,91.317
2018-03-02T04:30:00Z,37.85 ,93.349
2018-03-02T05:00:00Z,36.95 ,92.117
2018-03-02T05:30:00Z,36.01 ,94.08867
2018-03-02T06:00:00Z,34.62 ,92.77167
2018-03-02T06:30:00Z,33.78 ,88.75467
2018-03-02T07:00:00Z,33.60 ,86.666
2018-03-02T07:30:00Z,33.53 ,85.17367
2018-03-02T08:00:00Z,33.59 ,87.08867
2018-03-02T08:30:00Z,33.59 ,89.5
2018-03-02T09:00:00Z,33.53 ,89.7056656
2018-03-02T09:30:00Z,33.40 ,87.2773361
2018-03-02T10:00:00Z,33.23 ,84.2943344
2018-03-02T10:30:00Z,32.76 ,84.2226639
2018-03-02T11:00:00Z,32.10 ,85.4716644
2018-03-02T11:30:00Z,31.79 ,84.2886658
2018-03-02T12:00:00Z,31.68 ,83.58867
2018-03-02T12:30:00Z,31.28 ,83.47733
2018-03-02T13:00:00Z,30.63 ,82.7773361
2018-03-02T13:30:00Z,29.74 ,83.18867
2018-03-02T14:00:00Z,28.86 ,81.07733
2018-03-02T14:30:00Z,28.01 ,80.017
2018-03-02T15:00:00Z,27.40 ,80.066
2018-03-02T15:30:00Z,27.26 ,77.7886658
2018-03-02T16:00:00Z,26.95 ,75.57166
2018-03-02T16:30:00Z,26.93 ,73.07166
2018-03-02T17:00:00Z,27.18 ,69.26034
2018-03-02T17:30:00Z,26.70 ,63.5716667
2018-03-02T18:00:00Z,26.55 ,60.9093323
2018-03-02T18:30:00Z,26.43 ,57.911335
2018-03-02T19:00:00Z,26.20 ,56.2283325
2018-03-02T19:30:00Z,25.92 ,56.8509979
2018-03-02T20:00:00Z,25.82 ,58.8943329
2018-03-02T20:30:00Z,25.90 ,56.8453331
2018-03-02T21:00:00Z,25.37 ,54.3169975
2018-03-02T21:30:00Z,25.16 ,52.3433342
2018-03-02T22:00:00Z,25.21 ,51.911335
2018-03-02T22:30:00Z,24.77 ,52.3
2018-03-02T23:00:00Z,24.47 ,52.3830032
2018-03-02T23:30:00Z,24.55 ,54.017
2018-03-03T00:00:00Z,24.75 ,55.5396652
2018-03-03T00:30:00Z,24.91 ,57.239666
2018-03-03T01:00:00Z,25.03 ,58.32833
2018-03-03T01:30:00Z,24.95 ,59.7113342
2018-03-03T02:00:00Z,25.11 ,61.1226654
2018-03-03T02:30:00Z,25.18 ,61.8886681
2018-03-03T03:00:00Z,25.40 ,61.9
2018-03-03T03:30:00Z,25.61 ,62.8056679
2018-03-03T04:00:00Z,25.86 ,62.7773323
2018-03-03T04:30:00Z,26.06 ,62.4056664
2018-03-03T05:00:00Z,26.32 ,62.088665
2018-03-03T05:30:00Z,26.48 ,63.017
2018-03-03T06:00:00Z,26.63 ,64.81133
2018-03-03T06:30:00Z,26.74 ,66.1226654
2018-03-03T07:00:00Z,26.84 ,68.1226654
2018-03-03T07:30:00Z,26.73 ,70.017
2018-03-03T08:00:00Z,26.72 ,71.92267
2018-03-03T08:30:00Z,26.88 ,73.6113358
2018-03-03T09:00:00Z,27.01 ,74.3
2018-03-03T09:30:00Z,27.18 ,73.9
2018-03-03T10:00:00Z,27.13 ,74.1
2018-03-03T10:30:00Z,27.04 ,75.2169952
2018-03-03T11:00:00Z,26.79 ,76.91133
2018-03-03T11:30:00Z,26.70 ,78.417
2018-03-03T12:00:00Z,26.66 ,80.2113342
2018-03-03T12:30:00Z,26.82 ,81.6113358
2018-03-03T13:00:00Z,27.01 ,83.31133
2018-03-03T13:30:00Z,26.97 ,83.51133
2018-03-03T14:00:00Z,26.47 ,81.66033
2018-03-03T14:30:00Z,25.85 ,78.62633
2018-03-03T15:00:00Z,25.46 ,73.44334
2018-03-03T15:30:00Z,25.18 ,69.48867
2018-03-03T16:00:00Z,24.92 ,65.2943344
2018-03-03T16:30:00Z,24.83 ,61.232
2018-03-03T17:00:00Z,24.71 ,56.7943344
2018-03-03T17:30:00Z,24.64 ,53.6603355
2018-03-03T18:00:00Z,24.63 ,52.4546661
2018-03-03T18:30:00Z,24.61 ,50.37167
2018-03-03T19:00:00Z,24.55 ,46.9886665
2018-03-03T19:30:00Z,24.45 ,44.5716667
2018-03-03T20:00:00Z,24.37 ,43.866
2018-03-03T20:30:00Z,24.31 ,43.134
2018-03-03T21:00:00Z,24.24 ,44.6169968
2018-03-03T21:30:00Z,24.36 ,44.3226662
2018-03-03T22:00:00Z,24.46 ,45.32833
2018-03-03T22:30:00Z,24.58 ,46.9056664
2018-03-03T23:00:00Z,24.74 ,49.5396652
2018-03-03T23:30:00Z,24.87 ,53.3736649
2018-03-04T00:00:00Z,24.98 ,58.1396637
2018-03-04T00:30:00Z,25.19 ,62.5056648
2018-03-04T01:00:00Z,25.54 ,64.52267
2018-03-04T01:30:00Z,25.87 ,66.81133
2018-03-04T02:00:00Z,26.15 ,68.1113358
2018-03-04T02:30:00Z,26.34 ,69.1113358
2018-03-04T03:00:00Z,26.53 ,70.117
2018-03-04T03:30:00Z,26.38 ,71.2
2018-03-04T04:00:00Z,26.43 ,71.91133
2018-03-04T04:30:00Z,26.61 ,73.01133
2018-03-04T05:00:00Z,26.73 ,74.7226639
2018-03-04T05:30:00Z,26.84 ,76.317
2018-03-04T06:00:00Z,26.75 ,77.7113342
2018-03-04T06:30:00Z,26.62 ,79.317
2018-03-04T07:00:00Z,26.37 ,80.7113342
2018-03-04T07:30:00Z,26.35 ,82.10567
2018-03-04T08:00:00Z,26.15 ,83.2169952
2018-03-04T08:30:00Z,26.04 ,84.5
2018-03-04T09:00:00Z,26.03 ,85.4
2018-03-04T09:30:00Z,26.12 ,86.10567
2018-03-04T10:00:00Z,26.34 ,86.7
2018-03-04T10:30:00Z,26.18 ,87.1
2018-03-04T11:00:00Z,26.14 ,86.99433
2018-03-04T11:30:00Z,25.97 ,86.2830048
2018-03-04T12:00:00Z,25.83 ,86.41133
2018-03-04T12:30:00Z,25.58 ,86.90567
2018-03-04T13:00:00Z,25.59 ,86.80567
2018-03-04T13:30:00Z,25.59 ,84.7773361
2018-03-04T14:00:00Z,25.22 ,81.49433
2018-03-04T14:30:00Z,24.90 ,77.6376648
2018-03-04T15:00:00Z,24.68 ,73.066
2018-03-04T15:30:00Z,24.43 ,68.2093353
2018-03-04T16:00:00Z,24.31 ,62.015
2018-03-04T16:30:00Z,24.19 ,56.0603333
2018-03-04T17:00:00Z,24.29 ,49.866
2018-03-04T17:30:00Z,24.33 ,47.1773338
2018-03-04T18:00:00Z,24.38 ,43.381
2018-03-04T18:30:00Z,24.29 ,40.0603333
2018-03-04T19:00:00Z,24.19 ,37.034
2018-03-04T19:30:00Z,24.04 ,35.1490021
2018-03-04T20:00:00Z,23.87 ,33.8773346
2018-03-04T20:30:00Z,23.67 ,33.583
2018-03-04T21:00:00Z,23.45 ,33.234
2018-03-04T21:30:00Z,23.39 ,34.739666
2018-03-04T22:00:00Z,23.36 ,34.4
2018-03-04T22:30:00Z,23.30 ,34.083
2018-03-04T23:00:00Z,23.42 ,31.8
2018-03-04T23:30:00Z,23.35 ,29.5396671
2018-03-05T00:00:00Z,23.30 ,33.8
2018-03-05T00:30:00Z,23.43 ,35.8169975
2018-03-05T01:00:00Z,23.62 ,38.534
2018-03-05T01:30:00Z,23.84 ,43.134
2018-03-05T02:00:00Z,24.02 ,43.4056664
2018-03-05T02:30:00Z,24.18 ,45.334
2018-03-05T03:00:00Z,24.18 ,47.6169968
2018-03-05T03:30:00Z,24.04 ,49.717
