DT,HDD,CDD
2018-01-12T23:30:00Z,"35.8600426,",0
2018-01-13T00:00:00Z,"14.7131929,",0
2018-01-13T00:30:00Z,"25.2829323,",0
2018-01-13T01:00:00Z,"-14.2205858,",0
2018-01-13T01:30:00Z,"4.017147,",0
2018-01-13T02:00:00Z,"8.830273,",0
2018-01-13T02:30:00Z,"47.3162,",0
2018-01-13T03:00:00Z,"8.183508,",0
2018-01-13T03:30:00Z,"10.5366125,",0
2018-01-13T04:00:00Z,"47.73568,",0
2018-01-13T04:30:00Z,"12.00822,",0
2018-01-13T05:00:00Z,"9.1986,",0
2018-01-13T05:30:00Z,"11.68108,",0
2018-01-13T06:00:00Z,"29.4725475,",0
2018-01-13T06:30:00Z,"53.7526855,",0
2018-01-13T07:00:00Z,"49.1813126,",0
2018-01-13T07:30:00Z,"44.7721,",0
2018-01-13T08:00:00Z,"39.09443,",0
2018-01-13T08:30:00Z,"32.4788246,",0
2018-01-13T09:00:00Z,"34.9548569,",0
2018-01-13T09:30:00Z,"51.4635124,",0
2018-01-13T10:00:00Z,"65.67835,",0
2018-01-13T10:30:00Z,"50.2039032,",0
2018-01-13T11:00:00Z,"15.0033369,",0
2018-01-13T11:30:00Z,"13.6021671,",0
2018-01-13T12:00:00Z,"33.33934,",0
2018-01-13T12:30:00Z,"54.945858,",0
2018-01-13T13:00:00Z,"149.691864,",0
2018-01-13T13:30:00Z,"57.2431679,",0
2018-01-13T14:00:00Z,"54.08112,",0
2018-01-13T14:30:00Z,"47.925972,",0
2018-01-13T15:00:00Z,"55.673027,",0
2018-01-13T15:30:00Z,"51.10904,",0
2018-01-13T16:00:00Z,"4.87945032,",0
2018-01-13T16:30:00Z,"3.998387,",0
2018-01-13T17:00:00Z,"29.610157,",0
2018-01-13T17:30:00Z,"3.58673239,",0
2018-01-13T18:00:00Z,"4.804056,",0
2018-01-13T18:30:00Z,"5.428437,",0
2018-01-13T19:00:00Z,"44.8146324,",0
2018-01-13T19:30:00Z,"34.65209,",0
2018-01-13T20:00:00Z,"30.4954128,",0
2018-01-13T20:30:00Z,"42.40813,",0
2018-01-13T21:00:00Z,"41.1110344,",0
2018-01-13T21:30:00Z,"43.3148079,",0
2018-01-13T22:00:00Z,"69.33632,",0
2018-01-13T22:30:00Z,"41.03924,",0
2018-01-13T23:00:00Z,"45.2930336,",0
2018-01-13T23:30:00Z,"36.66171,",0
2018-01-14T00:00:00Z,"2.134358,",0
2018-01-14T00:30:00Z,"4.22617054,",0
2018-01-14T01:00:00Z,"11.5064926,",0
2018-01-14T01:30:00Z,"10.4455872,",0
2018-01-14T02:00:00Z,"11.8635263,",0
2018-01-14T02:30:00Z,"12.3396873,",0
2018-01-14T03:00:00Z,"20.31072,",0
2018-01-14T03:30:00Z,"47.36341,",0
2018-01-14T04:00:00Z,"13.9127274,",0
2018-01-14T04:30:00Z,"55.4407463,",0
2018-01-14T05:00:00Z,"14.4618053,",0
2018-01-14T05:30:00Z,"48.8564949,",0
2018-01-14T06:00:00Z,"52.5474052,",0
2018-01-14T06:30:00Z,"14.4837589,",0
2018-01-14T07:00:00Z,"9.57915,",0
2018-01-14T07:30:00Z,"63.15435,",0
2018-01-14T08:00:00Z,"29.081358,",0
2018-01-14T08:30:00Z,"11.2302942,",0
2018-01-14T09:00:00Z,"50.77797,",0
2018-01-14T09:30:00Z,"59.71104,",0
2018-01-14T10:00:00Z,"24.3513737,",0
2018-01-14T10:30:00Z,"14.0947552,",0
2018-01-14T11:00:00Z,"17.0992622,",0
2018-01-14T11:30:00Z,"60.0527077,",0
2018-01-14T12:00:00Z,"60.07986,",0
2018-01-14T12:30:00Z,"50.8315659,",0
2018-01-14T13:00:00Z,"151.54834,",0
2018-01-14T13:30:00Z,"-12.9241953,",0
2018-01-14T14:00:00Z,"120.8936,",0
2018-01-14T14:30:00Z,"-10.5482149,",0
2018-01-14T15:00:00Z,"113.111206,",0
2018-01-14T15:30:00Z,"-2.740242,",0
2018-01-14T16:00:00Z,"4.23353958,",0
2018-01-14T16:30:00Z,"7.739525,",0
2018-01-14T17:00:00Z,"3.47552252,",0
2018-01-14T17:30:00Z,"4.11189032,",0
2018-01-14T18:00:00Z,"10.3456869,",0
2018-01-14T18:30:00Z,"54.42878,",0
2018-01-14T19:00:00Z,"48.5276,",0
2018-01-14T19:30:00Z,"39.1962662,",0
2018-01-14T20:00:00Z,"32.2909622,",0
2018-01-14T20:30:00Z,"37.43689,",0
2018-01-14T21:00:00Z,"41.5587349,",0
2018-01-14T21:30:00Z,"27.9640484,",0
2018-01-14T22:00:00Z,"13.6741819,",0
2018-01-14T22:30:00Z,"28.9916668,",0
2018-01-14T23:00:00Z,"52.71835,",0
2018-01-14T23:30:00Z,"37.0222626,",0
2018-01-15T00:00:00Z,"11.8532143,",0
2018-01-15T00:30:00Z,"4.34459066,",0
2018-01-15T01:00:00Z,"23.8377628,",0
2018-01-15T01:30:00Z,"18.0902538,",0
2018-01-15T02:00:00Z,"39.5309258,",0
2018-01-15T02:30:00Z,"56.7893257,",0
2018-01-15T03:00:00Z,"17.7876949,",0
2018-01-15T03:30:00Z,"14.8342514,",0
2018-01-15T04:00:00Z,"40.385704,",0
2018-01-15T04:30:00Z,"51.2499352,",0
2018-01-15T05:00:00Z,"13.0122595,",0
2018-01-15T05:30:00Z,"32.8725243,",0
2018-01-15T06:00:00Z,"54.4904137,",0
2018-01-15T06:30:00Z,"46.7396355,",0
2018-01-15T07:00:00Z,"17.53616,",0
2018-01-15T07:30:00Z,"11.41578,",0
2018-01-15T08:00:00Z,"17.462759,",0
2018-01-15T08:30:00Z,"57.0685768,",0
2018-01-15T09:00:00Z,"57.8901138,",0
2018-01-15T09:30:00Z,"21.8634872,",0
2018-01-15T10:00:00Z,"11.3147,",0
2018-01-15T10:30:00Z,"24.9894314,",0
2018-01-15T11:00:00Z,"57.510704,",0
2018-01-15T11:30:00Z,"54.20191,",0
2018-01-15T12:00:00Z,"110.120346,",0
2018-01-15T12:30:00Z,"56.66443,",0
2018-01-15T13:00:00Z,"54.8507729,",0
2018-01-15T13:30:00Z,"63.2313232,",0
2018-01-15T14:00:00Z,"57.1358871,",0
2018-01-15T14:30:00Z,"59.8171043,",0
2018-01-15T15:00:00Z,"57.51351,",0
2018-01-15T15:30:00Z,"48.0291977,",0
2018-01-15T16:00:00Z,"49.0950546,",0
2018-01-15T16:30:00Z,"38.0107422,",0
2018-01-15T17:00:00Z,"4.06305933,",0
2018-01-15T17:30:00Z,"4.156053,",0
2018-01-15T18:00:00Z,"-12.54826,",0
2018-01-15T18:30:00Z,"3.19500232,",0
2018-01-15T19:00:00Z,"38.0481529,",0
2018-01-15T19:30:00Z,"40.2603035,",0
2018-01-15T20:00:00Z,"14.2387371,",0
2018-01-15T20:30:00Z,"31.1708565,",0
2018-01-15T21:00:00Z,"22.4226074,",0
2018-01-15T21:30:00Z,"70.19144,",0
2018-01-15T22:00:00Z,"35.6926422,",0
2018-01-15T22:30:00Z,"39.3057671,",0
2018-01-15T23:00:00Z,"-1.62766767,",0
2018-01-15T23:30:00Z,"20.1236439,",0
2018-01-16T00:00:00Z,"96.56263,",0
2018-01-16T00:30:00Z,"45.0604668,",0
2018-01-16T01:00:00Z,"7.208434,",0
2018-01-16T01:30:00Z,"3.47718167,",0
2018-01-16T02:00:00Z,"10.4280405,",0
2018-01-16T02:30:00Z,"11.268775,",0
2018-01-16T03:00:00Z,"14.0284424,",0
2018-01-16T03:30:00Z,"16.8825836,",0
2018-01-16T04:00:00Z,"13.0965738,",0
2018-01-16T04:30:00Z,"10.90902,",0
2018-01-16T05:00:00Z,"10.8378315,",0
2018-01-16T05:30:00Z,"11.6220751,",0
2018-01-16T06:00:00Z,"11.0649662,",0
2018-01-16T06:30:00Z,"11.1147213,",0
2018-01-16T07:00:00Z,"23.5010948,",0
2018-01-16T07:30:00Z,"45.8521957,",0
2018-01-16T08:00:00Z,"45.7146339,",0
2018-01-16T08:30:00Z,"33.4289,",0
2018-01-16T09:00:00Z,"13.6378431,",0
2018-01-16T09:30:00Z,"12.3599205,",0
2018-01-16T10:00:00Z,"11.3563042,",0
2018-01-16T10:30:00Z,"27.6645718,",0
2018-01-16T11:00:00Z,"37.9722633,",0
2018-01-16T11:30:00Z,"44.82534,",0
2018-01-16T12:00:00Z,"136.607788,",0
2018-01-16T12:30:00Z,"51.10784,",0
2018-01-16T13:00:00Z,"66.69301,",0
2018-01-16T13:30:00Z,"52.5894432,",0
2018-01-16T14:00:00Z,"53.48858,",0
2018-01-16T14:30:00Z,"46.1166458,",0
2018-01-16T15:00:00Z,"42.8068,",0
2018-01-16T15:30:00Z,"25.9431572,",0
2018-01-16T16:00:00Z,"21.11379,",0
2018-01-16T16:30:00Z,"45.1223,",0
2018-01-16T17:00:00Z,"16.324688,",0
2018-01-16T17:30:00Z,"12.2646074,",0
2018-01-16T18:00:00Z,"22.2429,",0
2018-01-16T18:30:00Z,"25.920639,",0
2018-01-16T19:00:00Z,"36.7925,",0
2018-01-16T19:30:00Z,"39.06803,",0
2018-01-16T20:00:00Z,"34.7741661,",0
2018-01-16T20:30:00Z,"38.27215,",0
2018-01-16T21:00:00Z,"42.02968,",0
2018-01-16T21:30:00Z,"50.5649338,",0
2018-01-16T22:00:00Z,"50.17238,",0
2018-01-16T22:30:00Z,"59.5594635,",0
2018-01-16T23:00:00Z,"38.9590073,",0
2018-01-16T23:30:00Z,"31.7488327,",0
2018-01-17T00:00:00Z,"68.33561,",0
2018-01-17T00:30:00Z,"31.9266071,",0
2018-01-17T01:00:00Z,"-1.03475928,",0
2018-01-17T01:30:00Z,"4.45390654,",0
2018-01-17T02:00:00Z,"16.2841663,",0
2018-01-17T02:30:00Z,"10.1275978,",0
2018-01-17T03:00:00Z,"11.4478,",0
2018-01-17T03:30:00Z,"10.7559862,",0
2018-01-17T04:00:00Z,"14.5060759,",0
2018-01-17T04:30:00Z,"57.8594055,",0
2018-01-17T05:00:00Z,"16.3689289,",0
2018-01-17T05:30:00Z,"13.4757509,",0
2018-01-17T06:00:00Z,"61.74209,",0
2018-01-17T06:30:00Z,"14.1236191,",0
2018-01-17T07:00:00Z,"21.5488186,",0
2018-01-17T07:30:00Z,"19.46936,",0
2018-01-17T08:00:00Z,"43.8677368,",0
2018-01-17T08:30:00Z,"13.8159857,",0
2018-01-17T09:00:00Z,"9.682327,",0
2018-01-17T09:30:00Z,"53.1703224,",0
2018-01-17T10:00:00Z,"62.44676,",0
2018-01-17T10:30:00Z,"60.9564362,",0
2018-01-17T11:00:00Z,"59.4821777,",0
2018-01-17T11:30:00Z,"52.20706,",0
2018-01-17T12:00:00Z,"164.723984,",0
2018-01-17T12:30:00Z,"-16.6342754,",0
2018-01-17T13:00:00Z,"131.971848,",0
2018-01-17T13:30:00Z,"-10.7563715,",0
2018-01-17T14:00:00Z,"130.895416,",0
2018-01-17T14:30:00Z,"-11.8712187,",0
2018-01-17T15:00:00Z,"123.930542,",0
2018-01-17T15:30:00Z,"-9.298285,",0
2018-01-17T16:00:00Z,"117.132919,",0
2018-01-17T16:30:00Z,"5.10872936,",0
2018-01-17T17:00:00Z,"6.57743359,",0
2018-01-17T17:30:00Z,"6.53336859,",0
2018-01-17T18:00:00Z,"4.31278467,",0
2018-01-17T18:30:00Z,"24.9944019,",0
2018-01-17T19:00:00Z,"46.7387352,",0
2018-01-17T19:30:00Z,"35.383152,",0
2018-01-17T20:00:00Z,"40.5601959,",0
2018-01-17T20:30:00Z,"27.2571964,",0
2018-01-17T21:00:00Z,"32.8907776,",0
2018-01-17T21:30:00Z,"43.41508,",0
2018-01-17T22:00:00Z,"40.4845543,",0
2018-01-17T22:30:00Z,"47.837738,",0
2018-01-17T23:00:00Z,"40.02116,",0
2018-01-17T23:30:00Z,"52.8609352,",0
2018-01-18T00:00:00Z,"74.53041,",0
2018-01-18T00:30:00Z,"43.9095459,",0
2018-01-18T01:00:00Z,"10.0691147,",0
2018-01-18T01:30:00Z,"4.914841,",0
2018-01-18T02:00:00Z,"51.6056747,",0
2018-01-18T02:30:00Z,"60.1942368,",0
2018-01-18T03:00:00Z,"61.04971,",0
2018-01-18T03:30:00Z,"12.67232,",0
2018-01-18T04:00:00Z,"12.8784781,",0
2018-01-18T04:30:00Z,"16.5408916,",0
2018-01-18T05:00:00Z,"6.31832,",0
2018-01-18T05:30:00Z,"13.22017,",0
2018-01-18T06:00:00Z,"50.88428,",0
2018-01-18T06:30:00Z,"6.41761732,",0
2018-01-18T07:00:00Z,"61.7598267,",0
2018-01-18T07:30:00Z,"36.6815567,",0
2018-01-18T08:00:00Z,"10.1783886,",0
2018-01-18T08:30:00Z,"63.2575,",0
2018-01-18T09:00:00Z,"55.8683624,",0
2018-01-18T09:30:00Z,"13.00174,",0
2018-01-18T10:00:00Z,"20.79191,",0
2018-01-18T10:30:00Z,"47.9660759,",0
2018-01-18T11:00:00Z,"72.14483,",0
2018-01-18T11:30:00Z,"46.65829,",0
2018-01-18T12:00:00Z,"110.028793,",0
2018-01-18T12:30:00Z,"59.7083244,",0
2018-01-18T13:00:00Z,"44.614254,",0
2018-01-18T13:30:00Z,"57.5926552,",0
2018-01-18T14:00:00Z,"52.196106,",0
2018-01-18T14:30:00Z,"51.2930374,",0
2018-01-18T15:00:00Z,"57.5388832,",0
2018-01-18T15:30:00Z,"4.720376,",0
2018-01-18T16:00:00Z,"6.034744,",0
2018-01-18T16:30:00Z,"28.6269627,",0
2018-01-18T17:00:00Z,"80.5530243,",0
2018-01-18T17:30:00Z,"4.800049,",0
2018-01-18T18:00:00Z,"6.4844265,",0
2018-01-18T18:30:00Z,"45.26647,",0
2018-01-18T19:00:00Z,"41.2704048,",0
2018-01-18T19:30:00Z,"46.6253929,",0
2018-01-18T20:00:00Z,"26.554287,",0
2018-01-18T20:30:00Z,"17.446806,",0
2018-01-18T21:00:00Z,"10.6517172,",0
2018-01-18T21:30:00Z,"14.2212477,",0
2018-01-18T22:00:00Z,"30.1583786,",0
2018-01-18T22:30:00Z,"28.1999683,",0
2018-01-18T23:00:00Z,"8.786084,",0
2018-01-18T23:30:00Z,"42.9348,",0
2018-01-19T00:00:00Z,"37.65445,",0
2018-01-19T00:30:00Z,"33.56679,",0
2018-01-19T01:00:00Z,"3.025542,",0
2018-01-19T01:30:00Z,"3.7935164,",0
2018-01-19T02:00:00Z,"9.224484,",0
2018-01-19T02:30:00Z,"14.1541767,",0
2018-01-19T03:00:00Z,"11.2012463,",0
2018-01-19T03:30:00Z,"11.7933779,",0
2018-01-19T04:00:00Z,"43.6348877,",0
2018-01-19T04:30:00Z,"17.4475384,",0
2018-01-19T05:00:00Z,"12.851018,",0
2018-01-19T05:30:00Z,"42.4696236,",0
2018-01-19T06:00:00Z,"12.5939207,",0
2018-01-19T06:30:00Z,"35.24354,",0
2018-01-19T07:00:00Z,"41.4879837,",0
2018-01-19T07:30:00Z,"12.3065691,",0
2018-01-19T08:00:00Z,"50.5995979,",0
2018-01-19T08:30:00Z,"39.7455978,",0
2018-01-19T09:00:00Z,"13.6747885,",0
2018-01-19T09:30:00Z,"40.346344,",0
2018-01-19T10:00:00Z,"44.4229927,",0
2018-01-19T10:30:00Z,"16.7044029,",0
2018-01-19T11:00:00Z,"42.5253677,",0
2018-01-19T11:30:00Z,"42.89708,",0
2018-01-19T12:00:00Z,"113.995926,",0
2018-01-19T12:30:00Z,"74.2571945,",0
2018-01-19T13:00:00Z,"52.612854,",0
2018-01-19T13:30:00Z,"49.53091,",0
2018-01-19T14:00:00Z,"51.9245453,",0
2018-01-19T14:30:00Z,"3.94604778,",0
2018-01-19T15:00:00Z,"3.628928,",0
2018-01-19T15:30:00Z,"8.403231,",0
2018-01-19T16:00:00Z,"41.46557,",0
2018-01-19T16:30:00Z,"12.4990082,",0
2018-01-19T17:00:00Z,"7.93301058,",0
2018-01-19T17:30:00Z,"6.293387,",0
2018-01-19T18:00:00Z,"16.78825,",0
2018-01-19T18:30:00Z,"17.2605743,",0
2018-01-19T19:00:00Z,"8.027203,",0
2018-01-19T19:30:00Z,"9.454672,",0
2018-01-19T20:00:00Z,"39.7470551,",0
2018-01-19T20:30:00Z,"7.76870537,",0
2018-01-19T21:00:00Z,"19.990509,",0
2018-01-19T21:30:00Z,"26.40006,",0
2018-01-19T22:00:00Z,"13.0404282,",0
2018-01-19T22:30:00Z,"10.2448807,",0
2018-01-19T23:00:00Z,"63.6698341,",0
2018-01-19T23:30:00Z,"3.227848,",0
2018-01-20T00:00:00Z,"3.22807026,",0
2018-01-20T00:30:00Z,"3.22829247,",0
2018-01-20T01:00:00Z,"3.22851467,",0
2018-01-20T01:30:00Z,"3.228737,",0
2018-01-20T02:00:00Z,"3.22895932,",0
2018-01-20T02:30:00Z,"3.22918153,",0
2018-01-20T03:00:00Z,"3.22940373,",0
2018-01-20T03:30:00Z,"3.22962618,",0
2018-01-20T04:00:00Z,"3.22984838,",0
2018-01-20T04:30:00Z,"3.23007059,",0
2018-01-20T05:00:00Z,"3.2302928,",0
2018-01-20T05:30:00Z,"3.23051524,",0
2018-01-20T06:00:00Z,"3.23073745,",0
2018-01-20T06:30:00Z,"3.23095965,",0
2018-01-20T07:00:00Z,"3.23118186,",0
2018-01-20T07:30:00Z,"3.2314043,",0
2018-01-20T08:00:00Z,"3.23162651,",0
2018-01-20T08:30:00Z,"3.23184872,",0
2018-01-20T09:00:00Z,"3.232071,",0
2018-01-20T09:30:00Z,"3.23229337,",0
2018-01-20T10:00:00Z,"3.23251557,",0
2018-01-20T10:30:00Z,"3.23273778,",0
2018-01-20T11:00:00Z,"3.23296,",0
2018-01-20T11:30:00Z,"3.23318243,",0
2018-01-20T12:00:00Z,"3.23340464,",0
2018-01-20T12:30:00Z,"3.23362684,",0
2018-01-20T13:00:00Z,"3.233849,",0
2018-01-20T13:30:00Z,"3.23407149,",0
2018-01-20T14:00:00Z,"3.2342937,",0
2018-01-20T14:30:00Z,"3.234516,",0
2018-01-20T15:00:00Z,"3.234738,",0
2018-01-20T15:30:00Z,"3.23496056,",0
2018-01-20T16:00:00Z,"3.23518276,",0
2018-01-20T16:30:00Z,"3.235405,",0
2018-01-20T17:00:00Z,"3.23562717,",0
2018-01-20T17:30:00Z,"3.23584962,",0
2018-01-20T18:00:00Z,"3.23607183,",0
2018-01-20T18:30:00Z,"3.236294,",0
2018-01-20T19:00:00Z,"3.23651624,",0
2018-01-20T19:30:00Z,"3.23673868,",0
2018-01-20T20:00:00Z,"3.236961,",0
2018-01-20T20:30:00Z,"3.237183,",0
2018-01-20T21:00:00Z,"3.2374053,",0
2018-01-20T21:30:00Z,"3.23762774,",0
2018-01-20T22:00:00Z,"3.23785,",0
2018-01-20T22:30:00Z,"3.23807216,",0
2018-01-20T23:00:00Z,"3.23829436,",0
2018-01-20T23:30:00Z,"3.23851681,",0
2018-01-21T00:00:00Z,"3.238739,",0
2018-01-21T00:30:00Z,"3.23896122,",0
2018-01-21T01:00:00Z,"3.23918343,",0
2018-01-21T01:30:00Z,"3.23940587,",0
2018-01-21T02:00:00Z,"3.239628,",0
2018-01-21T02:30:00Z,"3.23985028,",0
2018-01-21T03:00:00Z,"3.24007249,",0
2018-01-21T03:30:00Z,"3.240295,",0
2018-01-21T04:00:00Z,"3.24051714,",0
2018-01-21T04:30:00Z,"3.24073935,",0
2018-01-21T05:00:00Z,"3.24096179,",0
2018-01-21T05:30:00Z,"3.241184,",0
2018-01-21T06:00:00Z,"3.2414062,",0
2018-01-21T06:30:00Z,"3.24162841,",0
2018-01-21T07:00:00Z,"3.24185085,",0
2018-01-21T07:30:00Z,"3.242073,",0
2018-01-21T08:00:00Z,"3.24229527,",0
2018-01-21T08:30:00Z,"3.24251747,",0
2018-01-21T09:00:00Z,"3.24274,",0
2018-01-21T09:30:00Z,"3.24296212,",0
2018-01-21T10:00:00Z,"3.24318433,",0
2018-01-21T10:30:00Z,"3.24340653,",0
2018-01-21T11:00:00Z,"3.243629,",0
2018-01-21T11:30:00Z,"3.24385118,",0
2018-01-21T12:00:00Z,"3.24407339,",0
2018-01-21T12:30:00Z,"3.2442956,",0
2018-01-21T13:00:00Z,"3.244518,",0
2018-01-21T13:30:00Z,"3.24474025,",0
2018-01-21T14:00:00Z,"3.24496245,",0
2018-01-21T14:30:00Z,"3.24518466,",0
2018-01-21T15:00:00Z,"3.245407,",0
2018-01-21T15:30:00Z,"3.24562931,",0
2018-01-21T16:00:00Z,"3.24585152,",0
2018-01-21T16:30:00Z,"3.24607372,",0
2018-01-21T17:00:00Z,"3.24629617,",0
2018-01-21T17:30:00Z,"3.24651837,",0
2018-01-21T18:00:00Z,"3.24674058,",0
2018-01-21T18:30:00Z,"3.24696279,",0
2018-01-21T19:00:00Z,"3.24718523,",0
2018-01-21T19:30:00Z,"3.24740744,",0
2018-01-21T20:00:00Z,"3.24762964,",0
2018-01-21T20:30:00Z,"3.24785185,",0
2018-01-21T21:00:00Z,"3.24807429,",0
2018-01-21T21:30:00Z,"3.2482965,",0
2018-01-21T22:00:00Z,"3.24851871,",0
2018-01-21T22:30:00Z,"3.248741,",0
2018-01-21T23:00:00Z,"3.24896336,",0
2018-01-21T23:30:00Z,"3.24918556,",0
2018-01-22T00:00:00Z,"3.24940777,",0
2018-01-22T00:30:00Z,"3.24963,",0
2018-01-22T01:00:00Z,"3.24985242,",0
2018-01-22T01:30:00Z,"3.25007463,",0
2018-01-22T02:00:00Z,"3.25029683,",0
2018-01-22T02:30:00Z,"3.250519,",0
2018-01-22T03:00:00Z,"3.25074148,",0
2018-01-22T03:30:00Z,"3.25096369,",0
2018-01-22T04:00:00Z,"3.251186,",0
2018-01-22T04:30:00Z,"3.251408,",0
2018-01-22T05:00:00Z,"3.25163054,",0
2018-01-22T05:30:00Z,"3.25185275,",0
2018-01-22T06:00:00Z,"3.252075,",0
2018-01-22T06:30:00Z,"3.25229716,",0
2018-01-22T07:00:00Z,"3.25251961,",0
2018-01-22T07:30:00Z,"3.25274181,",0
2018-01-22T08:00:00Z,"3.252964,",0
2018-01-22T08:30:00Z,"3.25318623,",0
2018-01-22T09:00:00Z,"3.25340867,",0
2018-01-22T09:30:00Z,"3.25363088,",0
2018-01-22T10:00:00Z,"3.253853,",0
2018-01-22T10:30:00Z,"3.25407529,",0
2018-01-22T11:00:00Z,"3.25429773,",0
2018-01-22T11:30:00Z,"3.25452,",0
2018-01-22T12:00:00Z,"3.25474215,",0
2018-01-22T12:30:00Z,"3.25496435,",0
2018-01-22T13:00:00Z,"3.2551868,",0
2018-01-22T13:30:00Z,"3.255409,",0
2018-01-22T14:00:00Z,"3.25563121,",0
2018-01-22T14:30:00Z,"3.25585341,",0
2018-01-22T15:00:00Z,"3.25607586,",0
2018-01-22T15:30:00Z,"3.256298,",0
2018-01-22T16:00:00Z,"3.25652027,",0
2018-01-22T16:30:00Z,"3.25674248,",0
2018-01-22T17:00:00Z,"3.256965,",0
2018-01-22T17:30:00Z,"3.25718713,",0
2018-01-22T18:00:00Z,"3.25740933,",0
2018-01-22T18:30:00Z,"3.25763154,",0
2018-01-22T19:00:00Z,"3.257854,",0
2018-01-22T19:30:00Z,"3.25807619,",0
2018-01-22T20:00:00Z,"3.2582984,",0
2018-01-22T20:30:00Z,"3.2585206,",0
2018-01-22T21:00:00Z,"3.258743,",0
2018-01-22T21:30:00Z,"3.25896525,",0
2018-01-22T22:00:00Z,"3.25918746,",0
2018-01-22T22:30:00Z,"3.25940967,",0
2018-01-22T23:00:00Z,"3.259632,",0
2018-01-22T23:30:00Z,"3.25985432,",0
2018-01-23T00:00:00Z,"3.26007652,",0
2018-01-23T00:30:00Z,"3.26029873,",0
2018-01-23T01:00:00Z,"3.26052117,",0
2018-01-23T01:30:00Z,"3.26074338,",0
2018-01-23T02:00:00Z,"3.26096559,",0
2018-01-23T02:30:00Z,"3.26118779,",0
2018-01-23T03:00:00Z,"3.26141024,",0
2018-01-23T03:30:00Z,"3.26163244,",0
2018-01-23T04:00:00Z,"3.26185465,",0
2018-01-23T04:30:00Z,"3.26207685,",0
2018-01-23T05:00:00Z,"3.2622993,",0
2018-01-23T05:30:00Z,"3.26252151,",0
2018-01-23T06:00:00Z,"3.26274371,",0
2018-01-23T06:30:00Z,"3.262966,",0
2018-01-23T07:00:00Z,"3.26318836,",0
2018-01-23T07:30:00Z,"3.26341057,",0
2018-01-23T08:00:00Z,"3.26363277,",0
2018-01-23T08:30:00Z,"3.263855,",0
2018-01-23T09:00:00Z,"3.26407743,",0
2018-01-23T09:30:00Z,"3.26429963,",0
2018-01-23T10:00:00Z,"3.26452184,",0
2018-01-23T10:30:00Z,"3.264744,",0
2018-01-23T11:00:00Z,"3.26496649,",0
2018-01-23T11:30:00Z,"3.26518869,",0
2018-01-23T12:00:00Z,"3.265411,",0
2018-01-23T12:30:00Z,"3.265633,",0
2018-01-23T13:00:00Z,"3.26585555,",0
2018-01-23T13:30:00Z,"3.26607776,",0
2018-01-23T14:00:00Z,"3.2663,",0
2018-01-23T14:30:00Z,"3.26652217,",0
2018-01-23T15:00:00Z,"3.26674461,",0
2018-01-23T15:30:00Z,"3.26696682,",0
2018-01-23T16:00:00Z,"3.267189,",0
2018-01-23T16:30:00Z,"3.26741123,",0
2018-01-23T17:00:00Z,"3.26763368,",0
2018-01-23T17:30:00Z,"3.267856,",0
2018-01-23T18:00:00Z,"3.268078,",0
2018-01-23T18:30:00Z,"3.26830029,",0
2018-01-23T19:00:00Z,"3.26852274,",0
2018-01-23T19:30:00Z,"3.268745,",0
2018-01-23T20:00:00Z,"3.26896715,",0
2018-01-23T20:30:00Z,"3.26918936,",0
2018-01-23T21:00:00Z,"3.2694118,",0
2018-01-23T21:30:00Z,"3.269634,",0
2018-01-23T22:00:00Z,"3.26985621,",0
2018-01-23T22:30:00Z,"3.27007842,",0
2018-01-23T23:00:00Z,"3.27030087,",0
2018-01-23T23:30:00Z,"3.270523,",0
2018-01-24T00:00:00Z,"3.27074528,",0
2018-01-24T00:30:00Z,"3.27096748,",0
2018-01-24T01:00:00Z,"3.27119,",0
2018-01-24T01:30:00Z,"3.27141213,",0
2018-01-24T02:00:00Z,"3.27163434,",0
2018-01-24T02:30:00Z,"3.27185655,",0
2018-01-24T03:00:00Z,"3.272079,",0
2018-01-24T03:30:00Z,"3.2723012,",0
2018-01-24T04:00:00Z,"3.2725234,",0
2018-01-24T04:30:00Z,"3.27274561,",0
2018-01-24T05:00:00Z,"3.272968,",0
2018-01-24T05:30:00Z,"3.27319026,",0
2018-01-24T06:00:00Z,"3.27341247,",0
2018-01-24T06:30:00Z,"3.27363467,",0
2018-01-24T07:00:00Z,"3.273857,",0
2018-01-24T07:30:00Z,"3.27407932,",0
2018-01-24T08:00:00Z,"3.27430153,",0
2018-01-24T08:30:00Z,"3.27452374,",0
2018-01-24T09:00:00Z,"3.27474618,",0
2018-01-24T09:30:00Z,"3.27496839,",0
2018-01-24T10:00:00Z,"3.27519059,",0
2018-01-24T10:30:00Z,"3.2754128,",0
2018-01-24T11:00:00Z,"3.27563524,",0
2018-01-24T11:30:00Z,"3.27585745,",0
2018-01-24T12:00:00Z,"3.27607965,",0
2018-01-24T12:30:00Z,"3.27630186,",0
2018-01-24T13:00:00Z,"3.27652431,",0
2018-01-24T13:30:00Z,"3.27674651,",0
2018-01-24T14:00:00Z,"3.27696872,",0
2018-01-24T14:30:00Z,"3.277191,",0
2018-01-24T15:00:00Z,"3.27741337,",0
2018-01-24T15:30:00Z,"3.27763557,",0
2018-01-24T16:00:00Z,"3.27785778,",0
2018-01-24T16:30:00Z,"3.27808,",0
2018-01-24T17:00:00Z,"3.27830243,",0
2018-01-24T17:30:00Z,"3.27852464,",0
2018-01-24T18:00:00Z,"3.27874684,",0
